Model,Omics,Subtype,R2,N
CONCH (ABMIL),Pathomics,IFN-gamma Dominant,0.1905145047502268,267
CONCH (ABMIL),Pathomics,Lymphocyte Depleted,0.030727787487719982,94
CONCH (ABMIL),Pathomics,Wound Healing,0.1492468014681566,214
CONCH (ABMIL),Pathomics,Inflammatory,0.194132031954796,311
FMCIB+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,-0.02153491003760233,267
FMCIB+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,-0.02642652889077657,94
FMCIB+CHIEF (MEAN),Radiopathomics,Wound Healing,0.008682723567707495,214
FMCIB+CHIEF (MEAN),Radiopathomics,Inflammatory,-0.04774395053754188,311
pyradiomics+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.12160964567888854,267
pyradiomics+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.18995471484549653,94
pyradiomics+CONCH (MEAN),Radiopathomics,Wound Healing,0.1095125014740973,214
pyradiomics+CONCH (MEAN),Radiopathomics,Inflammatory,0.13362205989666365,311
pyradiomics+CHIEF (MEAN),Radiopathomics,IFN-gamma Dominant,0.06576624151801913,267
pyradiomics+CHIEF (MEAN),Radiopathomics,Lymphocyte Depleted,-0.5296576081739888,94
pyradiomics+CHIEF (MEAN),Radiopathomics,Wound Healing,-0.29554738965803273,214
pyradiomics+CHIEF (MEAN),Radiopathomics,Inflammatory,0.05246797757431154,311
